D,p, Pol
8441, 3, 328256967394537077627*x^26 - 1708909962323512491873*x^25 + 4322357878915262713491*x^24 - 7135202927491750387017*x^23 + 8521312588400767235787*x^22 - 7721973673614925506630*x^21 + 5520705999107081099670*x^20 - 3812796378499729588191*x^19 + 4338415605205968697953*x^18 - 6998472264355340070843*x^17 + 10058964215341813427250*x^16 - 11826108809893679702625*x^15 + 12150767673315592005204*x^14 - 12074610496660929030725*x^13 + 12150767673315592005204*x^12 - 11826108809893679702625*x^11 + 10058964215341813427250*x^10 - 6998472264355340070843*x^9 + 4338415605205968697953*x^8 - 3812796378499729588191*x^7 + 5520705999107081099670*x^6 - 7721973673614925506630*x^5 + 8521312588400767235787*x^4 - 7135202927491750387017*x^3 + 4322357878915262713491*x^2 - 1708909962323512491873*x + 328256967394537077627
8444, 3, 239299329230617529590083*x^2 - 459551097007089477252490*x + 239299329230617529590083
8453, 3, 14348907*x^2 + 16370693*x + 14348907
8456, 3, 1853020188851841*x^8 + 5984444885697576*x^7 + 12803073677141724*x^6 + 19019554004098584*x^5 + 21613785638369734*x^4 + 19019554004098584*x^3 + 12803073677141724*x^2 + 5984444885697576*x + 1853020188851841
8489, 3, 59049*x^4 - 50069*x^3 + 127201*x^2 - 50069*x + 59049
8492, 3, 4782969*x^4 - 12564018*x^3 + 16700587*x^2 - 12564018*x + 4782969
8504, 3, 1162261467*x^2 - 401778862*x + 1162261467
8540, 3, 8862938119652501095929*x^8 + 3042020516363565996168*x^7 + 9253702749950647738812*x^6 + 10439514231659492264376*x^5 + 1097615121550006449430*x^4 + 10439514231659492264376*x^3 + 9253702749950647738812*x^2 + 3042020516363565996168*x + 8862938119652501095929
8549, 3, 14348907*x^2 + 8672189*x + 14348907
8561, 3, 50031545098999707*x^2 + 87606511495405478*x + 50031545098999707
8585, 3, 531441*x^8 - 1505070*x^7 + 1812763*x^6 - 773460*x^5 + 63133*x^4 - 773460*x^3 + 1812763*x^2 - 1505070*x + 531441
8588, 3, 43046721*x^4 - 31491714*x^3 + 7548355*x^2 - 31491714*x + 43046721
8621, 3, 387420489*x^4 + 401403554*x^3 + 350922971*x^2 + 401403554*x + 387420489
8633, 3, 729*x^4 - 2690*x^3 + 3931*x^2 - 2690*x + 729
8636, 3, 42391158275216203514294433201*x^8 + 42048881034229059402182017212*x^7 + 35531999258109331917490778250*x^6 + 69210486418784581460137706928*x^5 + 67249012311924543018821276419*x^4 + 69210486418784581460137706928*x^3 + 35531999258109331917490778250*x^2 + 42048881034229059402182017212*x + 42391158275216203514294433201
8645, 3, 3486784401*x^8 - 11741409108*x^7 + 9962582778*x^6 + 11412292944*x^5 - 26231351405*x^4 + 11412292944*x^3 + 9962582778*x^2 - 11741409108*x + 3486784401
8648, 3, 282429536481*x^8 - 190022319522*x^7 + 81260064657*x^6 + 62137399422*x^5 - 466619352476*x^4 + 62137399422*x^3 + 81260064657*x^2 - 190022319522*x + 282429536481
8657, 3, 243*x^2 - 475*x + 243
8684, 3, 984770902183611232881*x^4 - 3881394696364724478780*x^3 + 5794089357846567933094*x^2 - 3881394696364724478780*x + 984770902183611232881
8696, 3, 19683*x^2 + 3266*x + 19683
8705, 3, 531441*x^8 + 1046439*x^7 + 1783791*x^6 + 1743592*x^5 + 1948643*x^4 + 1743592*x^3 + 1783791*x^2 + 1046439*x + 531441
8717, 3, 19683*x^2 - 28234*x + 19683
8729, 3, 2541865828329*x^4 + 4766796541782*x^3 + 4697496048547*x^2 + 4766796541782*x + 2541865828329
8732, 3, 109418989131512359209*x^4 - 416078197383048436386*x^3 + 613425129612303729979*x^2 - 416078197383048436386*x + 109418989131512359209
8777, 3, 243*x^2 - 355*x + 243
8780, 3, 42391158275216203514294433201*x^4 + 78411026156866441995239602236*x^3 + 119734483348232360126301759526*x^2 + 78411026156866441995239602236*x + 42391158275216203514294433201
8789, 3, 3486784401*x^12 - 1082882358*x^11 + 6111764037*x^10 + 583314750*x^9 + 234478458*x^8 + 2657522706*x^7 - 4114779587*x^6 + 2657522706*x^5 + 234478458*x^4 + 583314750*x^3 + 6111764037*x^2 - 1082882358*x + 3486784401
8792, 3, 2541865828329*x^4 + 8536778883900*x^3 + 12171810258358*x^2 + 8536778883900*x + 2541865828329
8801, 3, 43046721*x^8 + 118553220*x^7 + 92419902*x^6 - 21194531*x^5 - 76101455*x^4 - 21194531*x^3 + 92419902*x^2 + 118553220*x + 43046721
8813, 3, 14348907*x^2 - 1860970*x + 14348907
8828, 3, 2153693963075557766310747*x^6 - 453635333592986385455886*x^5 + 1129232127189365697422997*x^4 - 3772006703621508691637764*x^3 + 1129232127189365697422997*x^2 - 453635333592986385455886*x + 2153693963075557766310747
8873, 3, 2187*x^2 - 3907*x + 2187
8876, 3, 282429536481*x^4 - 582655715460*x^3 + 637599523654*x^2 - 582655715460*x + 282429536481
8888, 3, 31381059609*x^4 + 13060195380*x^3 - 18833359754*x^2 + 13060195380*x + 31381059609
8897, 3, 109418989131512359209*x^4 - 27027183193521432636*x^3 - 23583153724137843146*x^2 - 27027183193521432636*x + 109418989131512359209
8909, 3, 10460353203*x^6 - 31275931977*x^5 + 37627729497*x^4 - 33420611462*x^3 + 37627729497*x^2 - 31275931977*x + 10460353203
8921, 3, 2187*x^2 - 2515*x + 2187
8924, 3, 4710128697246244834921603689*x^4 + 18837010329880557307162519620*x^3 + 28253763894852211576276081846*x^2 + 18837010329880557307162519620*x + 4710128697246244834921603689
8972, 3, 14348907*x^2 - 27612202*x + 14348907
8981, 3, 177147*x^2 + 266678*x + 177147
8984, 3, 243*x^2 + 482*x + 243
9005, 3, 387420489*x^4 - 480654145*x^3 + 774862832*x^2 - 480654145*x + 387420489
9017, 3, 50031545098999707*x^2 + 23871803447152550*x + 50031545098999707
9020, 3, 0
9053, 3, 19683*x^2 + 20870*x + 19683
9068, 3, 177147*x^2 - 79987*x + 177147
9077, 3, 4782969*x^4 - 9146065*x^3 + 9327536*x^2 - 9146065*x + 4782969
9080, 3, 387420489*x^4 - 111638412*x^3 + 404234902*x^2 - 111638412*x + 387420489
9101, 3, 68630377364883*x^14 + 108394761973788*x^13 + 216207626167566*x^12 + 203534950610106*x^11 + 266786353768257*x^10 + 310520837423700*x^9 + 395236470656001*x^8 + 443133057435382*x^7 + 395236470656001*x^6 + 310520837423700*x^5 + 266786353768257*x^4 + 203534950610106*x^3 + 216207626167566*x^2 + 108394761973788*x + 68630377364883
9113, 3, 59049*x^4 + 6235*x^3 + 96961*x^2 + 6235*x + 59049
9116, 3, 523347633027360537213511521*x^4 - 1326412803983643611388179460*x^3 + 1632940922589711986683747654*x^2 - 1326412803983643611388179460*x + 523347633027360537213511521
9128, 3, 31381059609*x^4 - 10472536980*x^3 - 21189191882*x^2 - 10472536980*x + 31381059609
9149, 3, 94143178827*x^6 + 476329003137*x^5 + 1080987191874*x^4 + 1395792110125*x^3 + 1080987191874*x^2 + 476329003137*x + 94143178827
9164, 3, 42391158275216203514294433201*x^4 - 124051837154733628428869034300*x^3 + 174300849809784053492960228902*x^2 - 124051837154733628428869034300*x + 42391158275216203514294433201
9176, 3, 205891132094649*x^4 + 655134307273980*x^3 + 904021284149398*x^2 + 655134307273980*x + 205891132094649
9185, 3, 984770902183611232881*x^4 + 729450047344646595780*x^3 + 2104520270710457853094*x^2 + 729450047344646595780*x + 984770902183611232881
9224, 3, 531441*x^8 - 1525473*x^7 + 1356273*x^6 + 595426*x^5 - 1848770*x^4 + 595426*x^3 + 1356273*x^2 - 1525473*x + 531441
9233, 3, 2954312706550833698643*x^2 - 5355653950245394487530*x + 2954312706550833698643
9260, 3, 22876792454961*x^4 + 61289472638916*x^3 + 82549627159846*x^2 + 61289472638916*x + 22876792454961
9269, 3, 282429536481*x^4 + 93657303972*x^3 + 10255660678*x^2 + 93657303972*x + 282429536481
9272, 3, 43046721*x^4 - 646164*x^3 + 57094630*x^2 - 646164*x + 43046721
9308, 3, 79766443076872509863361*x^4 + 84338017464027802922748*x^3 + 10856046756298061756038*x^2 + 84338017464027802922748*x + 79766443076872509863361
9329, 3, 19683*x^2 + 20045*x + 19683
9353, 3, 2954312706550833698643*x^2 + 1984895108328084801686*x + 2954312706550833698643
9356, 3, 1162261467*x^2 + 656862365*x + 1162261467
9368, 3, 2187*x^2 - 3022*x + 2187
9401, 3, 717897987691852588770249*x^4 + 1164377641217244284113308*x^3 + 1038020842626601399145782*x^2 + 1164377641217244284113308*x + 717897987691852588770249
9404, 3, 1144561273430837494885949696427*x^2 - 197704527931374121698755286970*x + 1144561273430837494885949696427
9416, 3, 729*x^4 + 530*x^3 + 1451*x^2 + 530*x + 729
9449, 3, 2187*x^2 - 2515*x + 2187
9452, 3, 282429536481*x^4 - 773776884402*x^3 + 1050674307283*x^2 - 773776884402*x + 282429536481
9485, 3, 31381059609*x^4 - 98459623791*x^3 + 136956596464*x^2 - 98459623791*x + 31381059609
9545, 3, 205891132094649*x^4 + 305145438893298*x^3 + 217760463459547*x^2 + 305145438893298*x + 205891132094649
9548, 3, 0
9557, 3, 10460353203*x^2 + 19406873942*x + 10460353203
9560, 3, 205891132094649*x^4 + 123856388802180*x^3 + 47368635206806*x^2 + 123856388802180*x + 205891132094649
9569, 3, 847288609443*x^2 - 1689918871114*x + 847288609443
9581, 3, 31381059609*x^4 - 21930674670*x^3 + 63531956443*x^2 - 21930674670*x + 31381059609
9596, 3, 1144561273430837494885949696427*x^10 - 5767524181562939165292813908514*x^9 + 10660624350953479145398179412623*x^8 - 5251741154241890740704689918616*x^7 - 11255250928863338933095628852538*x^6 + 20938801955653021666809782978420*x^5 - 11255250928863338933095628852538*x^4 - 5251741154241890740704689918616*x^3 + 10660624350953479145398179412623*x^2 - 5767524181562939165292813908514*x + 1144561273430837494885949696427
9617, 3, 0
9641, 3, 1570042899082081611640534563*x^2 - 2297688922435130560711857610*x + 1570042899082081611640534563
9644, 3, 94143178827*x^2 + 29398019990*x + 94143178827
9656, 3, 22876792454961*x^4 + 5684163925356*x^3 + 6172840879366*x^2 + 5684163925356*x + 22876792454961
9692, 3, 5559060566555523*x^2 - 8479745324953354*x + 5559060566555523
9701, 3, 31381059609*x^4 + 111615482500*x^3 + 161166605782*x^2 + 111615482500*x + 31381059609
9713, 3, 27*x^2 - 10*x + 27
9737, 3, 984770902183611232881*x^4 + 2400360627156795118782*x^3 + 3343426456675879803763*x^2 + 2400360627156795118782*x + 984770902183611232881
9740, 3, 22876792454961*x^4 + 38766055254966*x^3 + 32695295465371*x^2 + 38766055254966*x + 22876792454961
9752, 3, 387420489*x^4 - 946798956*x^3 + 1146846934*x^2 - 946798956*x + 387420489
9761, 3, 243*x^2 + 422*x + 243
9785, 3, 12157665459056928801*x^4 + 35636348493708391926*x^3 + 47442083190371857771*x^2 + 35636348493708391926*x + 12157665459056928801
9788, 3, 450283905890997363*x^2 + 876894625386086102*x + 450283905890997363
9797, 3, 3486784401*x^8 + 2938156335*x^7 + 10030646673*x^6 + 4291343650*x^5 + 11953104478*x^4 + 4291343650*x^3 + 10030646673*x^2 + 2938156335*x + 3486784401
9809, 3, 729*x^4 + 2447*x^3 + 3440*x^2 + 2447*x + 729
9821, 3, 4782969*x^4 - 3810564*x^3 + 1440790*x^2 - 3810564*x + 4782969
9836, 3, 1162261467*x^6 + 1145215143*x^5 + 1864582386*x^4 + 843908459*x^3 + 1864582386*x^2 + 1145215143*x + 1162261467
9845, 3, 3486784401*x^8 - 7399497015*x^7 + 5548442769*x^6 + 4797532830*x^5 - 10621282514*x^4 + 4797532830*x^3 + 5548442769*x^2 - 7399497015*x + 3486784401
9848, 3, 7625597484987*x^2 - 3761108326126*x + 7625597484987
9869, 3, 10460353203*x^6 - 4459252176*x^5 - 5497277328*x^4 + 1567130966*x^3 - 5497277328*x^2 - 4459252176*x + 10460353203
9884, 3, 381520424476945831628649898809*x^4 + 1173461164574730570234181606788*x^3 + 1634458025612559282837359318422*x^2 + 1173461164574730570234181606788*x + 381520424476945831628649898809
9905, 3, 16677181699666569*x^12 - 21326756396634054*x^11 + 47121309882890235*x^10 - 60653931073251948*x^9 + 74975569218155493*x^8 - 99255044414361834*x^7 + 92176270354086703*x^6 - 99255044414361834*x^5 + 74975569218155493*x^4 - 60653931073251948*x^3 + 47121309882890235*x^2 - 21326756396634054*x + 16677181699666569
9917, 3, 14348907*x^2 + 26326214*x + 14348907
9932, 3, 6461081889226673298932241*x^4 + 4690336868265173026217148*x^3 - 2708388372971016062057882*x^2 + 4690336868265173026217148*x + 6461081889226673298932241
9944, 3, 205891132094649*x^8 - 1297626498343908*x^7 + 3865964659519482*x^6 - 7033146279727632*x^5 + 8521691940632059*x^4 - 7033146279727632*x^3 + 3865964659519482*x^2 - 1297626498343908*x + 205891132094649
9977, 3, 27*x^2 - 10*x + 27
9980, 3, 3433683820292512484657849089281*x^12 - 3572098081926383279413527615072*x^11 + 7363481972260672344067220352096*x^10 - 9847983354562165037196340121220*x^9 + 12060419835979498279609691385120*x^8 - 13963364377713585622010976920352*x^7 + 13431309104773656367326103660294*x^6 - 13963364377713585622010976920352*x^5 + 12060419835979498279609691385120*x^4 - 9847983354562165037196340121220*x^3 + 7363481972260672344067220352096*x^2 - 3572098081926383279413527615072*x + 3433683820292512484657849089281
9989, 3, 14348907*x^2 + 11099789*x + 14348907
9992, 3, 22876792454961*x^8 + 4493145710376*x^7 - 552290473188*x^6 - 26044159817960*x^5 + 853639821286*x^4 - 26044159817960*x^3 - 552290473188*x^2 + 4493145710376*x + 22876792454961
