D,p, Pol
7269, 7, 7730993719707444524137094407*x^2 + 15459460129734036008401737214*x + 7730993719707444524137094407
7276, 7, 191581231380566414401*x^4 - 224499859794090582954*x^3 + 115885486248987492731*x^2 - 224499859794090582954*x + 191581231380566414401
7285, 7, 79792266297612001*x^4 + 160794581756235140*x^3 + 171992653705735494*x^2 + 160794581756235140*x + 79792266297612001
7292, 7, 0
7293, 7, 0
7304, 7, 282475249*x^4 + 98487550*x^3 + 529686123*x^2 + 98487550*x + 282475249
7313, 7, 378818692265664781682717625943*x^2 + 38165812124448163134271035502*x + 378818692265664781682717625943
7320, 7, 0
7341, 7, 18562115921017574302453163671207*x^2 + 2517772638552610489602353539933*x + 18562115921017574302453163671207
7356, 7, 0
7377, 7, 11398895185373143*x^2 + 13416617883005077*x + 11398895185373143
7384, 7, 0
7388, 7, 0
7404, 7, 0
7405, 7, 678223072849*x^4 + 2654751141905*x^3 + 3954154892992*x^2 + 2654751141905*x + 678223072849
7409, 7, 0
7432, 7, 1628413597910449*x^4 - 3181290260431540*x^3 + 4765525043209798*x^2 - 3181290260431540*x + 1628413597910449
7437, 7, 0
7453, 7, 0
7468, 7, 16807*x^2 - 33598*x + 16807
7493, 7, 4747561509943*x^2 - 8625912828275*x + 4747561509943
7496, 7, 117649*x^4 + 21838*x^3 + 216699*x^2 + 21838*x + 117649
7509, 7, 558545864083284007*x^2 - 146246101081752386*x + 558545864083284007
7516, 7, 65712362363534280139543*x^2 - 121983447599382240153070*x + 65712362363534280139543
7521, 7, 0
7544, 7, 0
7545, 7, 0
7565, 7, 0
7580, 7, 0
7593, 7, 232630513987207*x^2 + 457653465545653*x + 232630513987207
7601, 7, 40353607*x^6 - 114798768*x^5 + 223914768*x^4 - 258136355*x^3 + 223914768*x^2 - 114798768*x + 40353607
7608, 7, 0
7612, 7, 0
7628, 7, 232630513987207*x^6 + 202718611164489*x^5 + 321142793247906*x^4 + 88854691051421*x^3 + 321142793247906*x^2 + 202718611164489*x + 232630513987207
7629, 7, 378818692265664781682717625943*x^2 - 164468445367811177454182626261*x + 378818692265664781682717625943
7640, 7, 0
7656, 7, 0
7657, 7, 1628413597910449*x^4 + 2082828654341050*x^3 + 2795534017663227*x^2 + 2082828654341050*x + 1628413597910449
7661, 7, 16807*x^2 + 31922*x + 16807
7685, 7, 0
7689, 7, 0
7692, 7, 0
7705, 7, 0
7724, 7, 558545864083284007*x^2 + 35213181595215550*x + 558545864083284007
7733, 7, 33232930569601*x^4 + 127736280631358*x^3 + 189016815051843*x^2 + 127736280631358*x + 33232930569601
7752, 7, 0
7761, 7, 0
7768, 7, 4747561509943*x^2 - 9304290097355*x + 4747561509943
7769, 7, 0
7773, 7, 0
7797, 7, 0
7804, 7, 7730993719707444524137094407*x^2 - 15045363150910570686270080050*x + 7730993719707444524137094407
7832, 7, 79792266297612001*x^8 + 153756035591551400*x^7 + 138043314609229276*x^6 + 1293875723437720*x^5 - 82577230426061050*x^4 + 1293875723437720*x^3 + 138043314609229276*x^2 + 153756035591551400*x + 79792266297612001
7836, 7, 0
7845, 7, 0
7852, 7, 0
7864, 7, 65712362363534280139543*x^2 + 65481050684687024849902*x + 65712362363534280139543
7881, 7, 0
7885, 7, 191581231380566414401*x^4 + 694964829446334811525*x^3 + 1007473474255027782552*x^2 + 694964829446334811525*x + 191581231380566414401
7909, 7, 157775382034845806615042743*x^2 + 213252338164928972889414290*x + 157775382034845806615042743
7916, 7, 27368747340080916343*x^2 - 46265522111599222835*x + 27368747340080916343
7941, 7, 4747561509943*x^2 + 7945347009886*x + 4747561509943
7944, 7, 3909821048582988049*x^4 + 6075795710135854430*x^3 + 5420028811195109931*x^2 + 6075795710135854430*x + 3909821048582988049
7948, 7, 11398895185373143*x^6 + 25387692861667591*x^5 + 44326526405124418*x^4 + 49314361702849459*x^3 + 44326526405124418*x^2 + 25387692861667591*x + 11398895185373143
7957, 7, 33232930569601*x^8 - 50640434059978*x^7 + 33125292400137*x^6 + 17889919168966*x^5 - 40903169471500*x^4 + 17889919168966*x^3 + 33125292400137*x^2 - 50640434059978*x + 33232930569601
7964, 7, 0
7997, 7, 96889010407*x^2 - 140333723762*x + 96889010407
8013, 7, 27368747340080916343*x^2 - 42596772713899609283*x + 27368747340080916343
8041, 7, 13841287201*x^4 + 11586241590*x^3 + 27663146939*x^2 + 11586241590*x + 13841287201
8049, 7, 0
8056, 7, 0
8060, 7, 0
8076, 7, 0
8088, 7, 0
8097, 7, 0
8105, 7, 0
8133, 7, 0
8137, 7, 1341068619663964900807*x^2 + 96528626164724360882*x + 1341068619663964900807
8140, 7, 0
8153, 7, 909543680129861140820205019889143*x^2 + 1053537745072986104492939945636590*x + 909543680129861140820205019889143
8165, 7, 678223072849*x^4 - 1984510885266*x^3 + 2771214531859*x^2 - 1984510885266*x + 678223072849
8188, 7, 0
8189, 7, 558545864083284007*x^2 + 1098105911929383230*x + 558545864083284007
8193, 7, 1977326743*x^2 - 1997931923*x + 1977326743
8216, 7, 22539340290692258087863249*x^4 + 11793164110421685223295938*x^3 - 650075184259683626274213*x^2 + 11793164110421685223295938*x + 22539340290692258087863249
8252, 7, 0
8265, 7, 0
8277, 7, 0
8284, 7, 0
8301, 7, 558545864083284007*x^2 - 146246101081752386*x + 558545864083284007
8305, 7, 0
8312, 7, 27368747340080916343*x^2 + 42679689128670341870*x + 27368747340080916343
8328, 7, 0
8333, 7, 678223072849*x^4 - 2568539970025*x^3 + 3784845794352*x^2 - 2568539970025*x + 678223072849
8357, 7, 678223072849*x^4 - 385972900220*x^3 + 379218837606*x^2 - 385972900220*x + 678223072849
8364, 7, 0
8385, 7, 0
8392, 7, 117649*x^4 - 218350*x^3 + 336091*x^2 - 218350*x + 117649
8396, 7, 11398895185373143*x^6 - 52745105361093432*x^5 + 112513327455259752*x^4 - 142237912810230050*x^3 + 112513327455259752*x^2 - 52745105361093432*x + 11398895185373143
8412, 7, 0
8413, 7, 1341068619663964900807*x^2 + 60021362322374597518*x + 1341068619663964900807
8417, 7, 16807*x^2 + 32525*x + 16807
8440, 7, 0
8441, 7, 0
8445, 7, 0
8473, 7, 0
8476, 7, 0
8489, 7, 282475249*x^4 - 495504307*x^3 + 429723609*x^2 - 495504307*x + 282475249
8504, 7, 11398895185373143*x^2 + 21039896245892782*x + 11398895185373143
8508, 7, 0
8517, 7, 0
8524, 7, 96889010407*x^2 + 91143006125*x + 96889010407
8529, 7, 4747561509943*x^2 + 7945347009886*x + 4747561509943
8536, 7, 0
8553, 7, 1977326743*x^2 - 1997931923*x + 1977326743
8557, 7, 40353607*x^2 - 37493170*x + 40353607
8585, 7, 13841287201*x^8 - 37722742610*x^7 + 80494048723*x^6 - 111554871700*x^5 + 131244671573*x^4 - 111554871700*x^3 + 80494048723*x^2 - 37722742610*x + 13841287201
8588, 7, 33232930569601*x^4 + 74939792065838*x^3 + 104497128831363*x^2 + 74939792065838*x + 33232930569601
8601, 7, 0
8616, 7, 0
8620, 7, 0
8636, 7, 0
8637, 7, 0
8648, 7, 191581231380566414401*x^8 + 305199900385669885176*x^7 - 148287877200596731108*x^6 - 284228849526159295800*x^5 - 44640407134345227834*x^4 - 284228849526159295800*x^3 - 148287877200596731108*x^2 + 305199900385669885176*x + 191581231380566414401
8657, 7, 16807*x^2 - 30133*x + 16807
8697, 7, 0
8728, 7, 232630513987207*x^2 - 449636132994875*x + 232630513987207
8732, 7, 0
8749, 7, 117649*x^4 + 132079*x^3 + 200256*x^2 + 132079*x + 117649
8760, 7, 0
8769, 7, 0
8776, 7, 117649*x^4 + 165356*x^3 + 112966*x^2 + 165356*x + 117649
8777, 7, 16807*x^2 - 32435*x + 16807
8781, 7, 157775382034845806615042743*x^2 + 224643500090603355248565637*x + 157775382034845806615042743
8797, 7, 823543*x^2 + 909715*x + 823543
8805, 7, 0
8809, 7, 0
8812, 7, 16807*x^2 + 31411*x + 16807
8844, 7, 0
8853, 7, 0
8860, 7, 0
8881, 7, 40353607*x^2 - 21302786*x + 40353607
8888, 7, 3909821048582988049*x^4 - 5367075656748350580*x^3 + 5722723720362929926*x^2 - 5367075656748350580*x + 3909821048582988049
8889, 7, 96889010407*x^2 + 44342429053*x + 96889010407
8909, 7, 558545864083284007*x^6 + 3128010179110250952*x^5 + 7507358454510512808*x^4 + 9875788055703281662*x^3 + 7507358454510512808*x^2 + 3128010179110250952*x + 558545864083284007
8921, 7, 823543*x^2 + 717790*x + 823543
8924, 7, 0
8949, 7, 0
8952, 7, 0
8956, 7, 378818692265664781682717625943*x^2 + 748519186911924489960542166190*x + 378818692265664781682717625943
8965, 7, 0
8972, 7, 4747561509943*x^2 - 4392931362338*x + 4747561509943
8977, 7, 0
8984, 7, 16807*x^2 - 23507*x + 16807
9005, 7, 1628413597910449*x^4 + 3377583112881105*x^3 + 3930262438345792*x^2 + 3377583112881105*x + 1628413597910449
9021, 7, 0
9033, 7, 558545864083284007*x^2 - 146246101081752386*x + 558545864083284007
9057, 7, 823543*x^2 - 1461083*x + 823543
9064, 7, 79792266297612001*x^4 + 2166429514976188*x^3 + 124144199848804038*x^2 + 2166429514976188*x + 79792266297612001
9068, 7, 1977326743*x^2 + 3562811461*x + 1977326743
9077, 7, 678223072849*x^4 - 11102709386*x^3 - 1325713866645*x^2 - 11102709386*x + 678223072849
9084, 7, 0
9085, 7, 191581231380566414401*x^4 + 240568129240367579406*x^3 + 350691824144075117411*x^2 + 240568129240367579406*x + 191581231380566414401
9096, 7, 3909821048582988049*x^4 + 6075795710135854430*x^3 + 5420028811195109931*x^2 + 6075795710135854430*x + 3909821048582988049
9105, 7, 0
9112, 7, 33232930569601*x^8 - 128896684407260*x^7 + 260479491487754*x^6 - 373750560183280*x^5 + 418394065806931*x^4 - 373750560183280*x^3 + 260479491487754*x^2 - 128896684407260*x + 33232930569601
9113, 7, 282475249*x^4 - 423780517*x^3 + 512587761*x^2 - 423780517*x + 282475249
9141, 7, 0
9145, 7, 0
9148, 7, 3219905755813179726837607*x^2 - 6159900195593780781608398*x + 3219905755813179726837607
9176, 7, 0
9201, 7, 823543*x^2 - 1461083*x + 823543
9208, 7, 0
9224, 7, 13841287201*x^8 - 3339109116*x^7 + 17056752314*x^6 - 22331277072*x^5 + 10590288387*x^4 - 22331277072*x^3 + 17056752314*x^2 - 3339109116*x + 13841287201
9229, 7, 0
9253, 7, 823543*x^2 + 909715*x + 823543
9260, 7, 0
9273, 7, 1628413597910449*x^4 - 1349787377731702*x^3 + 85627590738747*x^2 - 1349787377731702*x + 1628413597910449
9285, 7, 0
9292, 7, 0
9301, 7, 378818692265664781682717625943*x^6 + 1266892099737084371482696732968*x^5 + 1813211050639390584319151757512*x^4 + 1846634240208344685328469672030*x^3 + 1813211050639390584319151757512*x^2 + 1266892099737084371482696732968*x + 378818692265664781682717625943
9308, 7, 0
9309, 7, 0
9313, 7, 343*x^2 - 565*x + 343
9329, 7, 40353607*x^2 - 11683330*x + 40353607
9336, 7, 0
9357, 7, 0
9372, 7, 0
9393, 7, 0
9404, 7, 0
9420, 7, 0
9449, 7, 823543*x^2 + 1242590*x + 823543
9453, 7, 0
9469, 7, 678223072849*x^4 - 1170067235818*x^3 + 1855108708939*x^2 - 1170067235818*x + 678223072849
9481, 7, 343*x^2 - 610*x + 343
9484, 7, 96889010407*x^2 - 169906961155*x + 96889010407
9505, 7, 0
9516, 7, 0
9532, 7, 3219905755813179726837607*x^2 + 6414578136484712798510798*x + 3219905755813179726837607
9544, 7, 117649*x^4 + 253292*x^3 + 290374*x^2 + 253292*x + 117649
9560, 7, 0
9561, 7, 823543*x^2 - 1461083*x + 823543
9581, 7, 3909821048582988049*x^4 + 81853563275392132*x^3 - 7582263426961791258*x^2 + 81853563275392132*x + 3909821048582988049
9589, 7, 823543*x^2 + 858542*x + 823543
9596, 7, 0
9609, 7, 1977326743*x^2 - 1997931923*x + 1977326743
9617, 7, 343*x^2 - 155*x + 343
9624, 7, 1628413597910449*x^4 + 2331667565130596*x^3 + 1476497890440294*x^2 + 2331667565130596*x + 1628413597910449
9628, 7, 0
9637, 7, 65712362363534280139543*x^2 + 112889444361686709260830*x + 65712362363534280139543
9644, 7, 27368747340080916343*x^2 - 54709343696412895285*x + 27368747340080916343
9645, 7, 0
9656, 7, 0
9672, 7, 0
9701, 7, 3909821048582988049*x^4 + 2477441265950652650*x^3 + 4611571274336449227*x^2 + 2477441265950652650*x + 3909821048582988049
9705, 7, 0
9708, 7, 0
9736, 7, 0
9740, 7, 0
9757, 7, 0
9761, 7, 16807*x^2 + 15227*x + 16807
9768, 7, 0
9777, 7, 40353607*x^2 - 77549186*x + 40353607
9784, 7, 378818692265664781682717625943*x^2 - 357285344501752505952228754514*x + 378818692265664781682717625943
9785, 7, 0
9789, 7, 0
9813, 7, 0
9820, 7, 0
9841, 7, 13841287201*x^8 + 71055998335*x^7 + 176512884975*x^6 + 286632053192*x^5 + 334668844475*x^4 + 286632053192*x^3 + 176512884975*x^2 + 71055998335*x + 13841287201
9845, 7, 79792266297612001*x^8 - 66439945729924130*x^7 + 31821477023742721*x^6 + 89117081658756830*x^5 - 84921924777904444*x^4 + 89117081658756830*x^3 + 31821477023742721*x^2 - 66439945729924130*x + 79792266297612001
9848, 7, 65712362363534280139543*x^2 + 39521598985295388976430*x + 65712362363534280139543
9852, 7, 0
9861, 7, 0
9868, 7, 0
9869, 7, 558545864083284007*x^6 - 2934193224297497631*x^5 + 6784276597433538693*x^4 - 8816069798693218154*x^3 + 6784276597433538693*x^2 - 2934193224297497631*x + 558545864083284007
9880, 7, 0
9889, 7, 0
9897, 7, 0
9917, 7, 4747561509943*x^2 - 5477442893714*x + 4747561509943
9932, 7, 0
9957, 7, 0
9960, 7, 0
9964, 7, 0
9980, 7, 0
9992, 7, 0
