D,p, Pol
9813, 2, 549755813888*x^6 + 427434494400*x^5 - 384846084336*x^4 - 1176900690825*x^3 - 384846084336*x^2 + 427434494400*x + 549755813888
9821, 2, 16384*x^4 - 9744*x^3 - 12655*x^2 - 9744*x + 16384
9845, 2, 1048576*x^8 + 2842080*x^7 + 5634196*x^6 + 8255970*x^5 + 9127581*x^4 + 8255970*x^3 + 5634196*x^2 + 2842080*x + 1048576
9853, 2, 8589934592*x^2 + 16841125159*x + 8589934592
9861, 2, 18014398509481984*x^4 + 1372388156791808*x^3 - 32552631248590983*x^2 + 1372388156791808*x + 18014398509481984
9869, 2, 2097152*x^6 - 1319488*x^5 + 1175608*x^4 - 3624745*x^3 + 1175608*x^2 - 1319488*x + 2097152
9877, 2, 1073741824*x^4 - 21176320*x^3 - 2073692559*x^2 - 21176320*x + 1073741824
9885, 2, 73786976294838206464*x^4 - 102289748355778215936*x^3 + 128823533095593784169*x^2 - 102289748355778215936*x + 73786976294838206464
9917, 2, 32768*x^2 + 47311*x + 32768
9933, 2, 4722366482869645213696*x^8 + 13147842052789402337280*x^7 + 15133981320719612022784*x^6 + 6236918102769949203840*x^5 - 447151472972367131199*x^4 + 6236918102769949203840*x^3 + 15133981320719612022784*x^2 + 13147842052789402337280*x + 4722366482869645213696
9957, 2, 2199023255552*x^2 - 704144481705*x + 2199023255552
9989, 2, 32768*x^2 - 10089*x + 32768
